,index,B01001_001E,B01001_002E,B01001_003E,B01001_004E,B01001_005E,B01001_006E,B01001_007E,B01001_008E,B01001_009E,B01001_010E,B03002_001E,B03002_002E,B03002_003E,B03002_004E,B03002_005E,B03002_006E,B03002_007E,B03002_008E,B03002_009E,B03002_010E,B03002_011E,B03002_012E,B03002_013E,B03002_014E,B03002_015E,B03002_016E,B03002_017E,B03002_018E,B03002_019E,B03002_020E,B15003_001E,B15003_002E,B15003_003E,B15003_004E,B15003_005E,B15003_006E,B15003_007E,B15003_008E,B15003_009E,B15003_010E,B15003_011E,B15003_012E,B15003_013E,B15003_014E,B15003_015E,B15003_016E,B15003_017E,B15003_018E,B15003_019E,B15003_020E,B15003_021E,B15003_022E,B15003_023E,B15003_024E,B15003_025E
1145,"Census Tract 6608, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:660800",5109,2362,184,214,265,138,42,30,63,60,5109,2931,142,2652,0,37,0,0,100,0,100,2178,703,38,0,0,0,1410,27,19,3081,88,0,0,0,30,40,0,28,160,0,108,92,109,81,68,926,80,175,667,160,186,83,0,0
1146,"Census Tract 6713, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:671300",2078,978,63,84,76,48,12,25,21,10,2078,1992,1,1978,0,0,0,0,13,0,13,86,0,0,0,0,0,86,0,0,1411,33,0,0,0,0,0,5,0,5,0,21,8,77,105,49,537,104,77,221,53,63,33,20,0
1147,"Census Tract 8271, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:827100",2476,1021,101,80,88,36,29,21,0,52,2476,2354,82,2069,0,174,0,0,29,0,29,122,0,0,0,0,0,104,18,18,1622,22,0,0,0,0,0,0,13,0,0,15,5,26,46,63,593,83,178,242,150,152,34,0,0
1148,"Census Tract 8267, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:826700",5227,2358,234,196,142,146,93,26,39,119,5227,5157,161,4953,0,0,0,0,43,0,43,70,2,54,0,0,0,0,14,0,3284,17,0,0,0,0,0,0,25,0,0,0,63,112,90,78,1077,108,346,659,229,368,112,0,0
1149,"Census Tract 8253.02, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:825302",6230,3256,63,86,349,221,87,33,95,173,6230,5325,4124,1014,0,171,0,0,16,0,16,905,678,0,0,0,0,183,44,44,4187,29,0,0,0,0,0,0,56,93,54,90,31,12,0,94,1013,176,383,780,425,470,262,182,37
1150,"Census Tract 8265, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:826500",6508,3002,254,317,212,117,70,84,50,222,6508,6242,354,5781,0,43,0,0,64,8,56,266,55,105,0,0,0,14,92,76,3847,39,0,0,0,0,0,16,40,51,34,26,93,162,117,108,804,179,275,995,312,358,228,0,10
1151,"Census Tract 8280, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:828000",4972,2314,43,52,196,130,80,0,60,216,4972,4181,2382,1688,7,5,0,0,99,0,99,791,408,13,0,0,0,351,19,19,3364,39,0,0,0,9,0,30,9,11,0,27,3,11,136,75,993,201,286,660,233,455,153,4,29
1152,"Census Tract 8282.02, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:828202",4425,1909,122,36,78,109,34,12,36,10,4425,3948,1952,1767,0,175,0,0,54,0,54,477,346,0,0,0,0,89,42,0,3362,21,0,0,0,0,0,9,0,0,0,29,0,20,0,78,872,166,241,665,438,604,114,19,86
1153,"Census Tract 8293.02, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:829302",4012,1754,136,195,153,60,97,39,8,127,4012,2749,276,2321,0,2,0,150,0,0,0,1263,126,13,0,0,0,1019,105,105,2239,41,0,0,5,31,20,0,2,127,9,12,77,80,53,251,355,84,202,456,128,200,96,10,0
1154,"Census Tract 3009, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:300900",4382,2153,90,186,205,79,122,13,0,112,4382,326,215,16,0,0,0,0,95,0,95,4056,1987,71,18,0,0,1980,0,0,2680,140,0,0,73,74,47,39,45,437,28,209,190,42,128,110,577,17,54,179,147,125,10,6,3
1155,"Census Tract 3012, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:301200",3435,1664,221,115,217,63,27,35,0,83,3435,522,126,338,0,58,0,0,0,0,0,2913,1354,0,50,0,0,1472,37,37,1913,75,0,0,52,23,19,0,0,214,11,102,97,141,17,80,544,48,115,135,56,150,34,0,0
1156,"Census Tract 311, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:031100",4666,2372,64,22,12,0,0,59,59,184,4666,3712,2931,118,12,528,0,15,108,0,108,954,370,0,0,0,0,552,32,0,4012,20,0,0,0,0,0,16,0,0,0,284,62,8,23,25,400,115,53,431,200,1668,507,129,71
1157,"Census Tract 501, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:050100",2711,1335,67,67,79,27,12,9,8,38,2711,2483,2080,95,38,158,0,0,112,0,112,228,194,0,0,0,0,34,0,0,2039,50,0,0,0,0,0,0,0,0,0,25,0,46,0,34,101,26,61,150,45,877,383,185,56
1158,"Census Tract 507, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:050700",1593,747,50,30,30,7,0,7,12,38,1593,1540,1443,5,4,59,0,0,29,0,29,53,40,0,0,0,0,13,0,0,1143,0,0,0,0,0,0,0,0,0,0,0,0,6,13,16,47,0,40,43,12,481,292,117,76
1159,"Census Tract 621, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:062100",3740,2052,132,35,13,0,10,0,27,283,3740,3417,2951,108,0,283,0,0,75,0,75,323,287,0,0,13,0,9,14,0,2721,9,0,0,0,0,0,0,0,0,0,35,0,12,24,0,129,10,78,209,107,1318,592,134,64
1160,"Census Tract 6201, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:620100",4782,2343,123,95,181,124,104,63,18,223,4782,652,412,0,0,240,0,0,0,0,0,4130,1674,0,261,0,0,2128,67,0,2843,177,0,0,0,17,41,0,16,181,0,62,47,41,18,118,1166,55,94,237,244,251,67,11,0
1161,"Census Tract 6308, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:630800",7616,3773,295,482,261,138,125,52,28,136,7616,524,152,359,0,13,0,0,0,0,0,7092,2797,0,0,0,0,4212,83,76,4352,196,0,0,0,17,82,84,119,485,140,151,118,168,125,123,1322,233,93,423,225,162,86,0,0
1162,"Census Tract 6407, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:640700",3644,1791,268,238,69,38,7,15,57,35,3644,1401,1309,85,0,7,0,0,0,0,0,2243,1120,0,36,0,0,908,179,156,2313,85,0,10,0,0,28,0,0,62,7,38,46,18,63,96,766,176,105,242,203,268,80,0,20
1163,"Census Tract 6501, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:650100",4278,2103,89,182,152,101,98,33,35,101,4278,697,599,71,0,20,0,0,7,7,0,3581,1461,0,0,19,0,1959,142,130,2580,204,9,0,0,0,34,53,28,138,96,174,108,91,79,44,730,141,70,330,100,78,71,2,0
1164,"Census Tract 6705, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:670500",1143,585,41,56,45,21,18,0,4,18,1143,906,6,889,11,0,0,0,0,0,0,237,40,5,0,0,0,171,21,0,751,14,0,0,0,0,0,0,0,8,6,35,24,33,34,0,281,43,44,135,68,26,0,0,0
1165,"Census Tract 6719, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:671900",1241,632,31,85,79,29,22,0,20,6,1241,1128,19,1109,0,0,0,0,0,0,0,113,27,0,0,0,0,86,0,0,797,44,0,0,0,0,0,23,0,6,0,4,0,10,38,56,220,58,39,166,45,57,16,15,0
1166,"Census Tract 6814, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:681400",2570,1390,78,111,48,121,57,0,26,59,2570,2570,0,2570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1662,11,0,0,0,0,0,0,0,26,0,72,27,150,105,140,445,65,113,312,151,35,10,0,0
1167,"Census Tract 6909, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:690900",4305,2005,165,105,43,71,49,0,0,82,4305,4272,87,4058,0,0,0,14,113,0,113,33,0,20,0,0,0,13,0,0,3098,47,0,0,0,0,0,0,0,0,4,68,16,40,99,57,810,173,181,781,231,439,134,18,0
1168,"Census Tract 6914, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:691400",2807,1038,28,77,72,37,20,0,0,20,2807,2783,0,2783,0,0,0,0,0,0,0,24,0,0,0,0,0,24,0,0,2119,15,0,0,0,0,0,0,0,8,0,0,19,99,128,23,631,108,193,340,176,216,116,10,37
1169,"Census Tract 7105, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:710500",4268,1619,212,35,47,44,19,8,39,80,4268,4176,50,3875,0,18,0,0,233,0,233,92,10,22,0,0,0,9,51,30,2900,26,0,0,0,0,0,0,0,0,24,9,24,42,180,73,856,148,105,757,201,300,126,29,0
1170,"Census Tract 7111, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:711100",2283,1067,7,94,120,47,22,0,0,63,2283,2230,0,2221,0,9,0,0,0,0,0,53,53,0,0,0,0,0,0,0,1761,1,0,0,29,0,0,0,0,11,50,54,68,59,58,68,530,17,117,377,67,157,98,0,0
1171,"Census Tract 7112, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:711200",4986,2091,48,136,76,174,55,50,61,126,4986,4986,0,4975,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3460,79,0,0,0,0,11,0,9,15,0,42,44,73,103,114,993,97,181,816,184,449,189,32,29
1172,"Census Tract 7307, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:730700",2345,983,91,52,51,66,5,20,14,27,2345,2317,17,2204,0,0,0,0,96,0,96,28,12,10,0,0,0,6,0,0,1573,35,0,0,0,0,0,3,0,9,0,29,26,26,67,33,348,79,81,372,145,195,113,12,0
1173,"Census Tract 7704, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:770400",4887,2604,183,139,173,123,43,17,25,145,4887,3640,2846,108,0,462,0,7,217,7,210,1247,719,15,0,0,30,442,41,41,3415,88,0,0,24,0,0,8,22,9,11,30,0,56,36,67,943,109,215,733,251,593,210,10,0
1174,"Census Tract 8023, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:802300",5283,2454,156,176,200,214,0,39,0,23,5283,5050,3976,40,0,865,0,19,150,0,150,233,215,0,0,0,0,18,0,0,3544,2,0,0,0,0,0,0,0,17,0,11,0,9,0,0,391,73,44,200,52,1376,835,434,100
1175,"Census Tract 8027.01, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:802701",7035,3856,288,204,419,229,87,90,51,36,7035,5521,4076,46,17,1300,0,18,64,0,64,1514,979,0,0,0,18,517,0,0,4677,153,0,0,0,15,0,14,0,60,25,171,95,59,35,84,981,195,244,463,420,1141,453,43,26
1176,"Census Tract 8028.02, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:802802",6638,3274,317,225,210,198,60,67,18,117,6638,5952,5234,165,30,477,0,14,32,0,32,686,326,0,0,0,0,245,115,26,4355,87,0,0,0,0,0,0,0,11,0,13,0,0,72,32,799,149,319,592,394,1109,660,87,31
1177,"Census Tract 8095, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:809500",4026,2002,124,37,43,29,43,89,55,110,4026,3703,2586,382,0,647,0,0,88,0,88,323,251,0,0,0,0,11,61,25,2843,15,0,0,0,0,0,17,0,3,2,2,0,15,43,26,142,2,79,188,51,903,785,285,285
1178,"Census Tract 2909, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:290900",4076,1897,83,241,164,128,48,96,98,90,4076,4076,0,4051,0,12,0,0,13,0,13,0,0,0,0,0,0,0,0,0,2286,17,0,0,0,0,0,0,38,12,0,38,82,86,110,97,721,94,96,575,102,128,85,0,5
1179,"Census Tract 3104, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:310400",1171,668,47,22,67,19,14,10,10,27,1171,431,258,79,0,59,0,0,35,0,35,740,318,0,0,0,0,401,21,21,787,51,0,0,12,32,0,0,0,27,0,56,4,13,15,14,74,0,7,37,56,215,120,31,23
1180,"Census Tract 3106, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:310600",4377,2050,54,124,72,36,18,20,0,55,4377,1261,869,304,39,12,0,0,37,0,37,3116,1695,0,0,0,0,1353,68,50,3287,116,0,0,54,22,27,0,37,221,47,181,178,0,58,96,598,120,131,163,133,752,256,15,82
1181,"Census Tract 3302, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:330200",3727,1622,102,36,72,49,18,10,0,10,3727,3679,1678,1087,22,740,0,0,152,0,152,48,17,0,9,13,0,0,9,0,2910,22,0,0,0,0,0,0,0,0,0,158,27,38,44,10,304,47,106,197,84,1009,494,278,92
1182,"Census Tract 3108, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:310800",4397,2290,70,157,109,187,102,96,5,121,4397,552,406,26,0,57,0,0,63,0,63,3845,2475,0,14,0,0,1356,0,0,2950,157,0,0,50,78,42,24,26,315,0,103,182,14,121,63,330,144,102,414,230,430,109,16,0
1183,"Census Tract 3405, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:340500",1638,880,74,3,43,15,13,0,12,12,1638,1474,801,37,7,625,0,0,4,0,4,164,114,0,0,0,0,50,0,0,1327,27,0,0,0,0,34,0,39,76,0,115,52,20,8,40,283,16,45,173,59,172,92,62,14
1184,"Census Tract 3515, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:351500",507,264,0,19,6,14,19,36,19,28,507,478,105,270,0,103,0,0,0,0,0,29,15,0,0,0,0,14,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,59,11,5,52,23,42,50,0,8
1185,"Census Tract 3903, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:390300",2830,1132,176,68,119,16,0,55,0,13,2830,2778,222,2460,0,18,0,35,43,0,43,52,0,42,0,0,0,0,10,0,1864,0,0,0,0,0,5,0,0,0,4,39,53,46,63,44,305,48,94,453,83,383,158,71,15
1186,"Census Tract 4008, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:400800",2847,1190,142,120,160,81,87,31,27,37,2847,2803,20,2524,152,0,0,0,107,0,107,44,44,0,0,0,0,0,0,0,1605,28,0,0,0,0,0,0,0,0,28,18,10,50,133,37,554,52,56,298,79,222,40,0,0
1187,"Census Tract 4108, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:410800",2987,1485,100,21,96,66,21,11,30,152,2987,2750,1128,1012,61,433,0,0,116,0,116,237,28,28,10,0,0,159,12,0,2047,0,0,0,0,0,0,0,0,0,0,0,0,0,9,31,152,70,41,230,77,558,508,170,201
1188,"Census Tract 4203, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:420300",2625,1374,22,40,32,19,471,168,106,68,2625,2464,934,1034,0,453,0,8,35,13,22,161,114,5,0,8,0,30,4,0,937,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,100,23,56,126,68,274,186,22,62
1189,"Census Tract 4302, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:430200",4866,1778,82,186,177,99,94,0,0,53,4866,4866,172,4556,63,56,0,17,2,0,2,0,0,0,0,0,0,0,0,0,3096,21,0,0,24,0,0,0,0,25,52,17,156,68,28,51,436,178,68,864,225,358,233,277,15
1190,"Census Tract 4305, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:430500",3543,1757,320,140,232,57,20,0,64,49,3543,3458,68,3365,0,0,0,0,25,0,25,85,14,64,0,7,0,0,0,0,2108,35,0,0,0,0,0,26,0,37,0,23,78,79,89,43,511,90,314,320,220,117,97,14,15
1191,"Census Tract 4314, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:431400",6406,2471,82,35,134,75,0,22,7,173,6406,6313,407,5719,8,19,0,0,160,0,160,93,70,0,0,0,0,23,0,0,4832,57,0,0,0,0,0,0,0,0,28,42,88,70,84,141,1138,254,358,1146,387,593,380,15,51
1192,"Census Tract 1101, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:110100",5229,2353,162,131,150,28,35,21,0,54,5229,3985,3582,48,0,304,0,0,51,0,51,1244,833,11,0,0,0,400,0,0,3668,15,12,0,0,0,0,15,12,70,12,86,50,82,105,0,636,11,186,748,197,949,446,12,24
1193,"Census Tract 1102, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:110200",3235,1559,154,76,79,14,60,0,5,88,3235,2637,1942,76,44,455,0,0,120,2,118,598,421,0,0,0,0,95,82,82,2383,40,0,0,0,0,0,0,0,45,7,106,2,0,0,35,669,63,99,232,272,464,234,115,0
1194,"Census Tract 1302, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:130200",1565,771,44,25,42,20,19,5,2,17,1565,1315,973,23,0,266,0,0,53,0,53,250,125,0,0,0,0,124,1,0,1180,0,0,8,0,0,0,0,0,11,1,6,0,6,0,47,123,20,63,151,53,452,163,58,18
1195,"Census Tract 8030.05, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:803005",2704,1285,32,33,74,107,10,11,11,0,2704,2648,2398,40,0,181,0,0,29,0,29,56,56,0,0,0,0,0,0,0,2040,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,149,60,190,352,196,682,372,22,8
1196,"Census Tract 8033, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:803300",5857,2861,163,155,66,63,23,58,0,79,5857,5406,4774,41,0,532,0,26,33,0,33,451,373,16,0,0,0,46,16,16,4573,66,0,0,0,0,0,0,0,0,0,59,16,43,72,76,497,89,254,517,270,1573,832,170,39
1197,"Census Tract 8036.05, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:803605",7286,3589,369,222,135,139,137,36,14,225,7286,6015,4916,142,0,863,0,20,74,18,56,1271,298,55,0,0,0,652,266,246,4984,95,0,0,0,0,0,2,0,192,32,0,65,0,0,0,611,157,297,394,349,1730,782,169,109
1198,"Census Tract 2718, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:271800",783,355,56,51,38,0,31,0,0,18,783,783,0,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,212,34,0,33,6,23,0,12,0
1199,"Census Tract 2808, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:280800",1008,484,2,16,61,66,0,0,0,0,1008,975,56,919,0,0,0,0,0,0,0,33,18,0,0,0,0,15,0,0,706,3,0,0,0,0,0,0,0,0,0,45,21,28,59,7,134,20,87,126,42,98,36,0,0
1200,"Census Tract 2809, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:280900",1014,479,56,69,60,41,0,0,14,20,1014,995,103,882,0,5,0,0,5,5,0,19,0,0,0,0,0,19,0,0,556,0,0,0,0,0,0,0,14,0,0,28,9,31,17,26,76,29,38,132,29,71,42,14,0
1201,"Census Tract 2819, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:281900",5719,2940,144,31,0,0,65,20,62,298,5719,5243,2322,258,0,2492,0,36,135,55,80,476,409,0,0,0,0,16,51,0,4328,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,36,0,70,47,1891,1444,468,156
1202,"Census Tract 2912, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:291200",2664,843,119,45,129,63,71,42,12,72,2664,2617,50,2567,0,0,0,0,0,0,0,47,0,0,0,0,0,47,0,0,1255,0,0,0,0,0,0,0,0,6,0,39,6,32,85,59,390,42,81,271,44,162,32,6,0
1203,"Census Tract 8039.02, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:803902",3507,1969,199,124,128,78,64,19,34,60,3507,3047,2975,34,0,32,6,0,0,0,0,460,26,0,15,0,0,320,99,0,2495,7,0,0,0,0,7,9,0,0,0,15,32,47,23,27,841,41,208,402,192,394,203,47,0
1204,"Census Tract 8041.04, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:804104",4899,2554,191,165,245,156,27,9,0,46,4899,4565,3046,122,0,1247,0,0,150,0,150,334,287,8,0,14,0,25,0,0,3445,0,0,7,0,0,0,11,0,0,7,10,1,16,2,0,439,0,175,448,257,1302,636,80,54
1205,"Census Tract 8041.05, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:804105",4088,1916,70,89,115,178,18,3,27,101,4088,3986,3314,43,0,512,0,0,117,9,108,102,102,0,0,0,0,0,0,0,2809,8,0,0,0,0,0,0,0,11,0,0,0,0,0,49,289,39,91,309,242,1028,574,96,73
1206,"Census Tract 8042.02, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:804202",7440,3621,220,280,204,268,34,0,0,114,7440,6793,5379,17,0,1325,0,0,72,0,72,647,363,0,0,0,0,271,13,13,5196,40,0,0,0,0,0,0,18,0,0,84,106,11,35,130,425,30,293,676,183,1763,935,420,47
1207,"Census Tract 8048.05, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:804805",6456,3073,159,165,232,148,119,44,0,53,6456,5538,4270,164,0,925,0,0,179,0,179,918,802,0,0,0,0,102,14,14,4638,75,15,0,0,0,0,0,0,0,0,0,28,20,45,103,1135,49,279,827,449,1166,357,51,39
1208,"Census Tract 3907, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:390700",5377,2466,109,30,15,167,0,54,101,199,5377,5238,921,2940,0,1190,0,0,187,48,139,139,81,0,0,0,0,58,0,0,4244,0,0,0,0,0,0,0,0,0,0,22,74,0,24,13,389,0,134,322,374,1185,1190,206,311
1209,"Census Tract 4105, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:410500",2463,1121,40,10,82,78,65,25,62,52,2463,2294,1014,848,0,340,0,0,92,0,92,169,118,0,0,0,0,51,0,0,1474,0,0,0,0,0,0,0,0,0,0,0,16,39,0,28,125,0,47,143,61,336,377,135,167
1210,"Census Tract 4112, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:411200",1681,755,42,37,24,18,18,52,10,24,1681,1624,1000,226,0,306,0,5,87,0,87,57,51,0,0,0,0,6,0,0,1164,20,0,0,0,0,0,0,0,0,0,10,7,0,20,0,16,0,19,43,21,183,337,215,273
1211,"Census Tract 4207, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:420700",3269,1547,216,180,115,47,23,25,20,127,3269,3236,123,3044,32,0,0,16,21,21,0,33,0,1,0,0,0,32,0,0,1738,1,0,0,0,0,26,0,0,18,38,1,28,82,140,73,388,28,141,309,191,128,134,12,0
1212,"Census Tract 4503, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:450300",3650,1539,37,145,63,14,0,40,14,45,3650,3650,12,3582,0,0,0,0,56,0,56,0,0,0,0,0,0,0,0,0,2696,61,0,0,0,0,10,0,0,20,0,0,24,44,213,39,544,86,151,824,129,398,153,0,0
1213,"Census Tract 5003, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:500300",1417,662,12,27,0,44,37,0,0,0,1417,1147,612,438,0,10,0,0,87,0,87,270,185,63,0,0,0,22,0,0,1105,13,0,0,0,0,5,0,0,22,10,15,17,24,10,27,187,27,42,203,35,301,108,36,23
1214,"Census Tract 5205, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:520500",5112,2367,215,180,214,100,9,19,29,145,5112,1616,1517,79,0,0,0,9,11,0,11,3496,2913,0,14,0,0,308,261,204,3172,42,0,0,0,0,10,52,0,296,10,12,33,73,41,78,824,206,208,554,131,454,118,16,14
1215,"Census Tract 5304, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:530400",1973,907,67,57,44,53,20,49,3,18,1973,1940,35,1871,0,14,0,0,20,0,20,33,0,0,0,0,0,33,0,0,1393,7,0,0,0,0,0,4,0,11,0,44,8,7,14,48,325,54,139,287,66,205,146,21,7
1216,"Census Tract 5501, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:550100",6523,3677,58,151,249,199,92,0,37,243,6523,2856,2522,316,0,0,0,0,18,0,18,3667,3389,1,17,0,0,226,34,34,4808,178,0,0,0,0,0,60,67,100,22,52,128,1,43,72,1694,207,489,665,368,444,201,0,17
1217,"Census Tract 5602, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:560200",1724,859,63,13,44,30,25,0,9,33,1724,1197,120,1058,7,7,0,0,5,0,5,527,334,0,0,0,0,186,7,7,1284,16,0,0,35,0,0,6,0,0,6,54,4,9,55,73,408,95,91,122,96,140,50,15,9
1218,"Census Tract 5604, Cook County, Illinois: Summary level: 140, state:17> county:031> tract:560400",1727,932,57,73,64,27,35,0,7,18,1727,487,378,24,0,85,0,0,0,0,0,1240,742,13,37,0,0,427,21,0,1155,30,0,0,0,0,0,0,16,125,12,116,23,30,29,32,307,12,34,200,44,118,27,0,0
